platform,year,depthmin,depthmax,item,hardPerc,hardmm,softPerc,softmm,Total_Area_Coverage,Recommended_Cleaning_Method
11,2013,-38,-42,7,96,15,88,31,79,3
12,2015,-6,-34,0,47,25,45,47,70,4
23,2000,-6,4,7,19,147,22,158,8,3
20,2015,-40,-14,3,11,91,37,158,37,3
10,2011,-40,-10,3,23,109,66,177,66,3
33,2005,-31,-24,14,10,24,48,95,48,1
28,2017,-42,-41,11,70,22,88,6,39,1
4,2010,-37,0,0,49,27,82,167,90,1
25,2005,-40,-14,10,46,250,5,34,46,3
12,2010,-26,-4,4,37,221,76,152,89,3
31,2009,0,-40,4,53,88,65,81,81,3
33,2007,-37,-16,18,12,44,21,105,21,1
4,2001,-4,-7,11,8,245,59,151,7,3
16,2017,-13,-17,21,18,67,47,185,71,3
16,2014,-19,-38,7,85,236,64,44,85,3
10,2010,-30,-7,20,51,234,38,111,75,3
24,2007,-11,-6,21,35,141,42,186,5,3
20,2016,-9,-29,20,81,15,48,146,74,1
0,2006,-34,-11,11,10,145,96,84,91,3
30,2004,3,-6,7,24,246,80,66,9,3
27,2004,-37,-11,8,32,82,46,138,82,3
10,2003,-30,4,5,34,34,7,133,73,1
5,2002,-14,-27,17,59,152,36,198,77,3
7,2005,-31,4,2,51,146,90,101,88,3
5,2013,-26,-30,9,42,3,92,94,90,1
20,2008,-34,-12,0,40,22,62,99,80,1
2,2005,-11,-18,9,20,11,81,19,73,1
2,2012,-14,0,9,83,127,7,142,11,3
6,2009,-40,-29,11,89,31,43,103,89,3
12,2014,-14,-19,5,80,7,96,137,85,1
1,2014,-13,-10,17,23,157,98,134,81,3
32,1999,-29,-9,10,57,131,58,169,82,3
23,2015,-18,-34,16,24,173,75,37,75,3
33,2004,-26,-14,8,17,27,100,174,76,1
21,2009,-18,-30,2,24,38,30,180,76,1
8,2013,3,-6,7,16,20,73,153,5,1
20,2015,-26,-31,6,7,111,1,145,7,3
12,2015,-42,-37,9,35,24,36,130,86,1
18,2010,-30,-14,8,95,12,10,142,88,3
13,2016,0,-41,16,16,56,85,141,85,1
18,2008,-4,-4,15,4,71,77,97,9,3
7,1999,-6,0,4,3,192,92,165,9,3
15,2015,-9,-14,20,60,19,37,116,71,1
6,2012,-13,-9,3,92,49,62,67,90,3
13,2001,-41,-26,11,69,68,81,171,81,3
5,2001,-26,-4,2,98,6,76,189,78,3
17,2002,-37,-39,17,83,232,60,156,73,3
21,2011,-27,-29,9,28,22,81,82,81,1
22,2016,-6,-12,19,14,4,89,75,9,1
3,2005,-12,0,10,22,250,87,115,7,3
8,2002,-16,-33,0,40,24,14,6,40,4
30,1999,-29,-40,15,11,3,88,89,88,1
11,2002,-18,0,14,22,223,38,125,5,3
22,2007,-31,-26,1,47,7,40,193,47,1
26,2013,-8,-6,1,19,51,66,199,9,1
23,2004,-6,-27,16,69,129,56,173,86,3
4,2001,-29,-38,5,49,25,67,57,67,1
0,2000,-18,-32,11,7,39,87,141,87,1
22,2005,-30,-7,15,6,14,95,95,78,1
0,2012,-30,-27,5,82,72,96,108,90,3
15,2015,0,-41,10,82,1,96,188,82,1
25,2016,-34,-31,16,8,61,72,101,72,3
10,2001,-15,-33,17,90,129,96,99,77,3
21,2008,-11,-24,12,53,10,65,78,83,1
5,2013,-6,-37,12,10,40,63,61,81,1
19,2007,-11,-6,16,18,76,54,55,10,3
19,2007,-8,-26,16,20,38,23,99,83,1
10,2017,-9,-31,16,21,27,95,32,76,1
30,2005,-16,0,18,16,26,79,55,11,1
4,2017,-34,-6,2,5,16,8,95,70,1
33,2014,-38,-30,3,20,12,64,25,64,4
5,2013,-39,0,12,70,13,81,79,78,1
16,2005,-27,-42,19,21,125,62,32,62,3
33,2013,-33,0,20,46,110,35,127,87,3
1,2007,3,-37,14,47,17,2,112,89,1
17,2002,-34,-37,4,45,2,90,183,78,1
9,1999,-27,4,15,24,20,91,72,84,1
11,2013,-26,-16,6,62,27,79,79,85,1
23,2010,-41,-10,5,91,15,77,169,90,3
29,2010,-38,-15,8,8,95,97,191,90,3
23,2014,-6,-12,14,4,1,35,25,10,4
25,2000,-26,-41,6,64,9,81,63,81,1
12,2014,-27,-4,20,32,14,43,97,80,1
3,1999,3,-13,15,24,25,13,16,9,4
7,2009,-10,-31,4,49,63,90,58,71,3
8,2007,-8,-31,21,9,3,32,194,82,1
14,2017,-26,-34,0,6,131,72,92,72,3
29,2012,-10,-32,6,28,230,77,100,83,3
7,2002,-15,-9,11,60,5,0,151,73,1
32,2016,-41,-4,14,43,21,86,91,75,1
22,2017,-39,-41,12,14,15,95,139,89,1
7,2014,-13,-39,11,64,107,6,57,64,3
20,2012,-18,-12,19,22,222,44,57,84,3
25,2011,-17,-7,10,41,94,42,90,74,3
17,2017,-11,-14,11,81,11,45,4,70,2
18,2016,-39,-29,12,83,47,52,146,83,1
28,2001,-41,-26,9,49,8,30,156,49,1
4,2009,-37,-12,10,65,70,99,58,90,3
25,2004,-40,-13,13,83,9,38,197,83,1
20,2000,-38,-37,3,89,118,61,193,82,3
15,2014,-38,4,15,77,91,67,114,76,3
25,2006,3,-18,20,15,8,98,79,6,1
11,2015,-15,-6,13,27,50,55,25,82,2
7,2014,-38,-39,1,47,140,44,166,81,3
30,2012,-33,-18,13,90,113,98,175,90,3
27,2011,-34,-42,20,78,159,55,185,81,3
29,2006,-4,-41,11,45,22,42,58,79,1
31,2001,-15,-29,20,24,156,92,176,71,3
33,2011,0,-29,11,2,36,83,101,89,1
29,2005,-39,-41,18,9,2,42,17,72,4
6,2014,-4,-32,14,15,5,65,159,83,1
10,2005,-15,-8,3,35,218,93,47,81,3
28,2000,-11,4,5,2,25,20,76,9,1
29,2013,-8,-33,3,8,7,46,172,76,1
0,2001,-14,4,11,89,102,91,33,5,3
21,2003,-6,4,14,31,178,78,116,7,3
29,2000,-31,-31,20,34,11,71,196,71,1
16,2006,-34,-33,16,28,1,17,193,28,1
33,2009,-10,-11,7,10,25,79,94,71,1
22,2008,-37,-4,8,53,189,59,168,79,3
2,2004,-6,-39,7,68,144,94,36,78,3
4,2008,3,0,8,24,161,59,174,85,3
22,2012,-26,-41,20,26,164,87,91,87,3
16,2005,-7,-41,4,17,32,80,42,81,1
17,2003,-9,-27,10,35,43,86,60,82,1
16,2012,-38,-13,17,20,5,28,135,28,1
21,2006,-11,-41,15,6,45,77,125,77,1
15,2005,-4,4,6,34,202,53,183,10,3
4,2001,-39,-7,12,29,4,34,181,86,1
24,2003,-42,-26,19,73,29,27,87,73,1
18,2000,-31,-19,0,70,144,86,159,86,3
24,2012,-38,-10,8,25,139,77,169,74,3
20,2004,-13,-29,0,97,61,17,10,83,3
32,2016,-30,-39,7,25,29,92,197,90,1
14,2001,-11,-13,2,77,0,78,80,76,1
6,2013,-12,-18,0,33,50,49,106,84,1
22,2003,-14,0,1,67,19,93,103,7,1
28,2005,-4,-8,6,26,74,34,15,5,3
30,2002,-17,-7,14,36,65,95,180,85,3
27,2007,-12,-26,13,65,62,83,135,88,3
10,2003,-8,-42,6,9,19,40,106,40,1
21,2004,-12,-37,13,44,15,94,172,90,1
14,2009,-31,-4,20,43,26,27,183,82,1
12,1999,3,-9,19,83,121,76,194,8,3
25,2011,-26,-17,21,90,239,96,136,90,3
22,2014,-31,-40,8,87,119,83,98,90,3
1,2002,-31,-8,11,49,85,97,27,71,3
30,2015,-10,-26,3,1,15,68,55,75,1
14,2015,-14,-39,8,52,144,11,126,52,3
28,2002,-11,0,1,15,203,55,64,9,3
0,2005,-27,-41,18,32,12,48,145,48,1
20,2009,-27,-7,11,53,150,96,188,75,3
2,2001,-34,-40,18,44,75,95,0,88,3
23,2002,-32,-40,7,9,23,100,128,73,1
5,2003,-15,-31,19,7,71,8,109,76,3
2,2002,-24,-40,11,35,117,85,74,85,3
10,2014,-11,-15,8,94,111,28,19,74,3
12,2003,-17,-29,9,34,14,21,164,82,1
10,2015,-6,-31,6,69,223,92,132,80,3
16,2017,-34,-34,9,90,224,82,163,90,3
20,2012,-37,-33,10,56,8,5,146,56,1
10,2015,-37,-34,12,25,131,60,76,76,3
15,2014,-40,-31,16,98,26,94,140,85,3
20,2014,-8,-10,8,21,178,97,90,7,3
12,2001,-31,-11,10,30,106,30,190,86,3
12,2006,-24,-15,9,37,131,80,7,76,3
8,2001,-26,-16,2,15,80,35,176,78,3
0,2011,-26,-4,6,41,207,85,182,85,3
4,2007,3,-10,6,94,8,96,87,11,3
16,2013,-17,-7,0,9,213,14,67,83,3
30,2013,-11,-14,18,52,11,87,194,74,1
27,2006,-8,-40,13,45,164,13,118,81,3
15,2017,-34,-12,8,27,9,59,84,80,1
18,2005,-32,-8,5,3,166,36,127,81,3
14,2009,-33,-34,17,16,234,35,128,35,3
8,2010,-4,-18,5,64,158,9,76,87,3
19,2009,-37,-30,19,62,199,61,75,62,3
26,2014,0,0,1,16,91,47,130,9,3
14,2000,-11,-7,1,30,6,28,156,7,1
21,2001,-9,0,14,14,239,86,84,6,3
16,2012,-37,-24,3,31,122,66,172,66,3
22,2006,3,-17,6,28,120,5,165,8,3
4,2014,-32,-18,7,4,40,73,161,73,1
14,1999,-37,-39,11,49,47,43,114,70,1
4,1999,-34,-37,1,33,21,81,78,90,1
33,2016,-12,-40,7,80,84,59,142,80,3
4,2012,-9,-26,1,90,91,6,110,74,3
6,2005,-10,-18,9,7,93,78,139,84,3
15,2003,-4,-9,20,57,219,52,69,10,3
31,2007,-29,-11,18,36,136,85,200,88,3
16,2007,-7,-29,5,39,121,37,46,73,3
1,2012,3,-18,4,42,22,78,182,5,1
30,2003,-16,-8,19,62,1,24,16,85,2
33,2017,-14,-4,15,48,152,8,51,5,3
1,2003,-19,-30,7,29,123,96,102,90,3
29,2002,-18,-37,16,93,118,35,86,90,3
16,2002,-30,-10,10,73,72,21,76,79,3
20,2009,-15,-30,14,42,18,20,133,90,1
23,2016,-30,-10,0,23,195,21,115,75,3
30,2016,-18,-13,12,19,148,88,120,89,3
9,2000,-24,0,9,2,125,83,143,79,3
28,2008,-10,-6,9,80,232,87,30,6,3
18,2014,-31,-30,18,98,22,70,173,90,3
0,2005,-16,-11,19,22,198,76,27,84,3
27,2016,-37,-24,13,46,115,8,147,46,3
7,2008,-13,-9,14,2,91,50,16,79,3
6,2004,-10,-24,18,3,164,10,43,75,3
1,2001,-18,-17,6,48,179,99,154,88,3
19,2010,-34,-39,17,81,177,27,148,89,3
27,2003,-11,-11,17,38,59,0,159,86,1
18,2016,-7,-40,21,26,10,34,135,75,1
0,2017,-12,-41,5,22,77,68,153,68,3
14,2014,-12,-29,3,21,111,25,177,79,3
7,2011,-37,-8,2,22,29,93,27,76,1
25,2000,0,-38,0,9,97,38,104,78,3
26,2005,-4,-32,14,27,4,49,81,72,1
19,2012,-33,-31,8,91,221,79,47,90,3
4,2000,-7,-32,6,28,247,30,114,86,3
20,2000,-26,-24,8,32,51,85,165,85,1
33,2010,-32,-38,17,67,34,25,190,67,1
4,2002,-11,-26,19,44,59,16,4,78,2
12,2005,-13,-19,17,38,216,78,52,71,3
18,2001,-32,-33,18,64,31,71,104,71,1
28,2016,-41,-15,3,20,38,90,136,90,1
18,2011,3,-12,5,37,42,22,112,5,1
27,2009,-18,-9,20,93,42,67,124,91,3
18,2015,-6,-32,3,1,98,51,162,84,3
20,2014,-7,-11,0,33,20,87,105,10,1
32,2008,3,-24,13,22,20,66,138,89,1
14,2005,-7,-42,12,1,83,85,19,85,3
19,2008,-9,0,13,70,250,14,39,5,3
6,2012,-6,-11,3,84,37,62,133,11,1
2,2002,-37,-16,14,39,4,47,80,47,1
13,2000,-42,-32,16,1,43,46,127,87,1
18,2012,-18,-12,14,91,25,74,10,80,3
33,2008,3,-9,10,90,73,74,92,10,3
0,2016,-19,4,9,17,8,31,2,11,4
19,2004,-34,-10,14,52,6,84,167,71,1
23,2008,-42,-29,20,38,7,94,14,86,1
14,2002,-7,-14,3,73,86,56,115,72,3
6,2004,-32,-19,7,98,218,58,44,90,3
28,2007,-12,-14,15,70,93,23,32,71,3
27,2004,-41,-18,4,58,164,93,162,90,3
32,2002,-39,-16,3,25,37,78,130,78,1
33,2003,-26,-12,8,24,28,18,200,85,1
5,2002,-7,-39,15,86,73,38,158,75,3
2,2015,-15,-41,14,32,3,68,101,68,1
7,2008,-31,-29,5,30,15,50,2,50,4
23,1999,-18,-42,19,86,26,24,159,86,3
32,2010,-19,-41,6,73,23,27,95,73,1
33,2001,0,-17,4,74,244,11,125,11,3
1,2009,-33,-31,17,46,5,71,129,71,1
6,2004,-29,-13,0,39,9,89,51,86,1
29,2002,-16,-12,0,93,216,57,101,74,3
24,2002,-14,-33,6,78,35,42,197,83,1
30,2012,-11,-11,3,6,177,0,79,74,3
8,2008,-42,-41,2,97,18,81,193,14,3
2,2003,-7,-42,14,39,12,9,159,39,1
11,2003,-26,-41,10,42,130,99,158,90,3
31,2016,-11,-12,0,95,19,22,33,90,3
26,2012,-11,-11,9,28,170,81,63,79,3
8,2011,-34,-10,7,1,30,25,63,81,1
3,2006,-19,-24,8,9,199,75,183,87,3
2,2006,3,-30,17,98,128,84,196,73,3
17,2000,-6,-30,11,61,9,2,174,84,1
24,2014,-10,-42,10,38,190,37,50,38,3
19,2014,-39,-41,16,3,30,99,176,90,1
10,1999,-10,-16,1,68,133,75,152,70,3
14,2017,-27,0,19,73,50,73,81,85,1
25,2017,0,-10,13,11,10,15,194,11,1
32,2009,-19,-42,13,77,25,64,99,77,1
21,2016,-39,-4,7,35,10,77,159,79,1
22,2007,-27,-39,5,17,160,46,96,46,3
15,2007,-11,-13,15,43,32,85,161,85,1
31,2011,-15,-17,17,27,104,77,5,87,3
12,2001,-24,-4,10,27,26,13,181,81,1
29,2002,-13,-15,10,74,175,83,90,88,3
25,2014,-32,-7,2,91,7,78,52,85,3
14,2008,-26,-16,9,32,38,76,9,74,1
7,2004,-37,-10,7,95,61,33,155,77,3
1,1999,-14,-26,3,19,35,15,87,85,1
29,2009,-24,0,11,16,16,13,74,73,1
25,2000,-12,-12,21,54,85,36,113,82,3
18,2003,3,-38,15,25,144,94,57,85,3
31,2007,-15,-19,7,73,38,100,97,79,1
19,2013,-42,-32,7,75,30,49,64,82,1
29,2014,-27,-14,8,83,20,9,133,79,1
28,2014,-7,-12,10,93,83,91,168,11,3
16,2004,-18,-32,1,13,243,94,156,90,3
15,2015,-12,-11,13,10,48,78,154,72,1
12,2008,-31,-11,6,5,32,90,100,72,1
21,2011,-18,-24,14,8,48,89,126,77,1
0,2008,-39,-16,14,54,16,8,88,54,1
31,2014,-4,0,14,10,140,52,86,11,3
18,2003,-30,-7,2,96,118,27,71,80,3
18,2007,-24,-32,18,26,85,0,172,26,3
4,2012,-34,-11,13,23,12,30,107,86,1
21,2012,-40,0,2,80,212,25,33,83,3
33,2010,-33,-30,5,58,165,74,106,74,3
13,2006,-24,-39,18,65,164,100,40,90,3
24,2000,-24,-10,10,7,198,1,75,88,3
6,2009,-24,-6,7,99,33,81,14,73,3
2,2000,-12,-10,11,74,220,96,9,91,3
10,2015,-40,0,0,75,119,16,28,82,3
1,2000,-34,-37,13,38,95,86,31,78,3
23,2014,-11,-30,14,91,154,52,197,84,3
11,2001,-42,-19,2,47,46,90,70,90,1
13,2015,3,-38,17,3,67,100,99,76,3
15,2015,-8,-24,5,7,186,75,96,78,3
19,2011,-26,-29,18,2,186,56,76,56,3
12,2011,-33,-9,2,14,154,61,55,83,3
7,2000,-12,0,17,6,160,84,121,6,3
20,2016,-39,-42,10,82,231,84,171,13,3
20,2017,-4,-31,16,25,2,52,103,73,1
14,2002,-34,-12,13,16,28,85,49,79,1
25,2013,-15,-30,0,10,33,84,169,90,1
19,2015,-15,-37,13,42,0,39,165,42,1
11,2002,-17,-37,20,44,115,32,110,44,3
10,2007,-42,-10,14,25,32,68,169,68,1
1,2016,-11,-41,16,77,149,20,143,77,3
23,2016,-8,-16,4,40,49,76,180,84,1
28,2003,-15,-12,1,20,8,6,109,83,1
17,2008,-16,-11,13,18,65,86,2,81,3
22,2012,-16,-37,13,55,82,91,39,90,3
12,2003,-18,-41,14,44,55,53,194,53,1
5,2008,-18,-42,16,22,24,92,46,90,1
1,2016,-12,-26,8,42,28,91,157,88,1
9,2011,-42,-7,10,14,183,57,187,57,3
30,2001,-24,-41,4,56,49,76,177,76,1
22,2008,-10,-37,21,31,51,71,200,89,1
1,2015,-9,-33,21,49,154,67,189,70,3
12,2017,-9,-6,15,95,38,26,90,8,3
13,2015,-40,-7,4,93,99,8,74,91,3
7,2007,-19,-27,9,36,30,78,104,72,1
6,2003,-37,4,21,24,48,96,104,81,1
5,2010,-38,-8,21,17,36,13,180,73,1
32,2017,-33,-13,5,84,0,44,137,81,1
33,2017,-18,-32,0,10,26,1,20,10,4
9,2017,-27,-26,5,66,24,30,15,66,2
32,1999,-39,0,4,71,21,68,199,73,1
20,2014,-19,-16,4,1,147,56,6,73,3
29,2010,-12,-34,10,5,28,17,142,87,1
21,2009,-27,-4,18,43,16,12,95,79,1
21,2014,-12,-19,6,25,56,79,196,71,1
5,2003,-41,-33,1,18,180,92,131,73,3
31,2005,-6,-14,17,30,206,70,33,5,3
30,2016,-10,-24,0,42,240,40,33,79,3
22,2010,-42,-38,18,43,16,25,119,83,1
11,2016,0,-27,21,10,249,92,44,84,3
32,1999,-29,-42,11,21,9,50,63,74,1
12,2002,0,-30,13,25,146,92,6,88,3
10,2011,-31,-31,1,51,46,81,95,81,1
25,2017,-12,-19,11,86,23,9,175,91,3
0,2011,-24,-19,8,30,2,15,109,75,1
18,2012,-31,-40,11,80,2,87,109,88,1
1,2011,-16,-40,11,74,240,87,162,87,3
22,2017,-13,-6,15,57,178,90,42,11,3
16,2015,-4,-42,2,63,49,54,28,84,0
26,2009,-18,-18,17,48,3,92,105,89,1
25,2004,3,-29,11,43,20,37,89,81,1
31,2006,-38,-4,15,100,22,49,126,88,3
11,2005,-14,-42,14,44,0,60,94,60,1
20,2009,-41,-40,2,44,27,19,165,20,1
27,2005,-42,-16,2,22,13,80,26,80,1
29,2013,-26,-31,0,74,116,80,96,80,3
8,2013,0,-37,11,83,101,77,117,86,3
8,2015,-17,-8,7,31,238,28,184,91,3
20,2003,-29,-4,9,79,5,50,129,76,1
28,2007,-6,-7,9,44,109,77,119,8,3
19,2007,-16,-16,6,92,174,89,45,85,3
22,2016,-38,-9,19,99,198,8,60,80,3
8,2017,-27,-33,7,0,100,14,128,14,3
25,2012,-40,4,7,88,30,74,88,76,3
12,2015,-19,-37,5,42,5,84,88,84,1
22,2011,-42,-15,17,75,36,0,100,75,1
23,2006,-9,-16,10,78,68,29,7,88,3
8,2010,-19,-30,1,85,14,44,24,85,3
8,2009,-26,-7,1,20,29,64,174,71,1
20,1999,-19,-32,20,53,205,76,154,76,3
26,2012,-41,-39,0,19,47,46,53,79,1
19,2013,-11,-16,20,43,10,35,39,76,4
16,2014,-31,-33,2,68,197,26,190,68,3
23,2000,-8,-38,10,1,6,89,160,78,1
29,2005,-32,-7,20,28,44,1,166,86,1
29,2003,-13,-32,13,50,28,93,94,81,1
22,2014,-16,-41,12,1,22,74,77,74,1
10,2004,-13,0,6,74,27,82,191,11,1
26,2009,-41,-26,12,15,27,91,134,90,1
18,2000,-40,-11,19,71,240,39,14,71,3
30,1999,-18,-40,13,48,146,76,198,76,3
26,2007,-8,-30,13,14,205,15,116,79,3
7,2015,-10,-17,0,9,182,27,200,87,3
8,1999,3,-16,14,52,21,71,108,11,1
3,2002,-18,-42,5,35,30,20,48,35,2
6,2013,-10,-30,3,2,94,75,100,72,3
28,2000,-24,-13,11,28,213,35,177,80,3
5,2000,-10,-37,4,20,5,77,112,87,1
13,2007,-40,-40,17,7,11,82,180,76,1
12,2010,-11,-38,21,27,233,92,51,90,3
2,2016,-24,-24,7,82,223,92,75,71,3
20,1999,-13,-40,9,85,143,94,189,90,3
11,2002,-14,-11,10,19,26,72,110,70,1
28,2010,-4,-12,7,91,32,63,103,7,3
4,2011,-33,-37,16,87,82,94,56,90,3
13,2010,-29,-12,3,27,28,93,147,76,1
1,2003,-32,-26,6,16,13,90,178,90,1
5,2011,-18,-16,21,97,224,91,134,90,3
27,2009,-40,-33,12,49,220,70,181,81,3
13,2008,-9,-26,4,24,26,67,165,83,1
2,2007,0,-40,21,25,188,43,85,74,3
30,2011,-40,-18,21,12,47,71,173,71,1
24,2002,-11,-13,4,61,158,92,83,85,3
17,2011,-39,-12,0,98,172,100,19,90,3
31,2006,-12,-8,20,1,198,7,165,7,3
13,2015,-33,-11,0,97,223,35,169,74,3
6,2011,-39,-40,5,49,34,40,112,70,1
8,2008,-6,-12,5,75,109,62,139,7,3
31,2007,0,-18,9,87,6,78,130,5,3
20,2009,-27,-7,5,97,28,28,186,81,3
1,2008,-12,-14,5,22,39,82,149,78,1
31,2004,-10,-40,3,38,12,42,33,42,4
19,2016,0,-15,16,50,29,78,93,5,1
32,2017,-13,-30,21,36,45,72,187,88,1
26,2007,-33,-38,12,38,133,13,184,75,3
0,1999,-8,-34,10,24,135,90,158,86,3
8,2006,-7,-19,7,40,166,83,33,77,3
33,2006,-7,-13,2,44,9,58,167,6,1
0,2012,-10,-7,19,22,55,58,54,10,1
13,2004,-16,-16,18,11,34,84,179,70,1
21,2000,-41,-4,13,73,75,90,167,81,3
16,2015,-4,-4,21,41,0,10,91,5,1
24,2004,-38,-7,2,36,12,1,120,70,1
22,2016,-27,-40,10,74,135,41,3,74,3
0,2006,0,-19,15,46,6,90,189,8,1
20,1999,-13,-9,18,63,10,11,17,75,2
33,2010,-19,-18,19,16,13,98,57,91,1
19,2017,-4,-14,20,68,41,76,194,6,1
20,2017,-40,-42,2,96,12,69,143,55,3
9,2006,-27,-41,6,23,27,40,63,40,1
26,2000,-11,-42,2,4,182,22,37,22,3
11,2014,-38,-6,17,28,190,30,99,91,3
19,2011,-8,-30,10,88,5,69,17,78,3
20,2013,-39,-6,3,45,32,50,49,73,2
